actual_date,offset_h,min td500,max td500,avg td500,min rh925,max rh925,avg rh925,min v10,max v10,avg v10,min wdir850,max wdir850,avg wdir850,min snownc,max snownc,avg snownc,min defV500,max defV500,avg defV500,min t2,max t2,avg t2,min u850,max u850,avg u850,min wdir10,max wdir10,avg wdir10,min u10,max u10,avg u10,min wspd500,max wspd500,avg wspd500,min advT850,max advT850,avg advT850,min v850,max v850,avg v850,min dvdy500,max dvdy500,avg dvdy500,min advTdd2,max advTdd2,avg advTdd2,min dvdx500,max dvdx500,avg dvdx500,min tdd2,max tdd2,avg tdd2,min cape,max cape,avg cape,min lcl,max lcl,avg lcl,min tdd925,max tdd925,avg tdd925,min totalprecip,max totalprecip,avg totalprecip,min rh500,max rh500,avg rh500,min t925,max t925,avg t925,min slp,max slp,avg slp,min cin,max cin,avg cin,min rainnc,max rainnc,avg rainnc,min wdir500,max wdir500,avg wdir500,min t500,max t500,avg t500,min advT2,max advT2,avg advT2,min wspd10,max wspd10,avg wspd10,min lfc,max lfc,avg lfc,min rh850,max rh850,avg rh850,min rh2,max rh2,avg rh2,min advTdd850,max advTdd850,avg advTdd850,min tdd850,max tdd850,avg tdd850,min td2,max td2,avg td2,min dudx500,max dudx500,avg dudx500,min defSh500,max defSh500,avg defSh500,min v500,max v500,avg v500,min defSt500,max defSt500,avg defSt500,min td925,max td925,avg td925,min w500,max w500,avg w500,min rainc,max rainc,avg rainc,min advRh850,max advRh850,avg advRh850,min t850,max t850,avg t850,min wspd850,max wspd850,avg wspd850,min w850,max w850,avg w850,min dudy500,max dudy500,avg dudy500,min u500,max u500,avg u500,min rot500,max rot500,avg rot500,min slptend,max slptend,avg slptend,min td850,max td850,avg td850,min advRh2,max advRh2,avg advRh2,min tdd500,max tdd500,avg tdd500,value
2015-09-10 09:00:00,69,-20.3541,-19.0366,-19.6986,81.9911,99.6221,92.3713,5.25748,6.74408,5.690180000000001,179.987,191.604,184.342,0.0,0.0,0.0,2.42657e-05,9.54052e-05,5.1768e-05,11.9539,12.4044,12.165999999999999,-0.001077,1.46696,0.544734,157.468,169.365,163.339,-2.2022,-1.26635,-1.6715099999999998,18.2413,20.373,19.365,-999999,-999999,-999999.0,4.61153,7.75073,6.4204099999999995,-1.84862e-05,3.50746e-05,1.13227e-05,-3.40457e-05,0.000127028,3.61174e-05,-9.866600000000001e-05,5.3175e-06,-2.7674899999999998e-05,1.3979700000000002,1.92324,1.64985,-0.1,56.6044,14.0761,244.165,3416.95,2333.42,0.084128,2.89748,1.2268700000000001,0.013799,3.35687,0.890036,77.7599,85.0999,83.2292,4.86932,6.13543,5.352930000000001,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,0.013799,1.84254,0.511454,211.37099999999998,229.528,222.622,-17.9383,-17.1231,-17.5206,-3.8180300000000004e-05,2.13739e-05,-6.4215499999999995e-06,5.53533,6.86194,5.9485,246.83700000000002,19034.4,14334.2,80.2989,96.5009,87.833,88.5825,91.8089,90.2419,-999999,-999999,-999999.0,0.5428970000000001,3.06785,1.88303,10.1625,11.0064,10.5162,-2.70969e-05,2.5833e-05,6.50139e-06,-9.24984e-05,2.49006e-05,-1.85284e-05,12.5874,17.3948,14.1736,-6.21714e-05,2.3370700000000003e-05,-4.82135e-06,3.23795,4.78519,4.12606,-0.002015,0.096819,0.0437312,0.0,1.51433,0.37858200000000003,-999999,-999999,-999999.0,1.39247,1.89924,1.60334,4.61153,7.7633,6.4623099999999996,-0.051924,0.019461000000000003,-0.0148197,-9.19841e-06,2.00338e-05,9.14652e-06,10.6056,15.2333,12.9827,-0.00010483399999999999,5.76563e-06,-3.68214e-05,-999999,-999999,-999999.0,-1.51637,1.02726,-0.279697,-0.000797596,0.000213201,-0.000225695,1.90245,2.97653,2.17795,
2015-09-10 21:00:00,69,-23.9946,-20.0421,-21.6143,85.8213,94.1089,90.0842,7.0132,9.53324,8.02913,181.771,200.25,192.00900000000001,0.0,0.0,0.0,2.0851700000000002e-05,6.0742299999999996e-05,3.65744e-05,12.2184,12.9465,12.5193,0.285167,2.81435,1.96347,150.458,166.827,156.366,-4.53461,-2.23128,-3.46961,12.7766,16.8403,13.8334,-999999,-999999,-999999.0,7.62878,12.4721,9.60038,-4.56949e-06,3.3875e-05,9.32307e-06,-4.32351e-05,-1.29466e-05,-2.4667199999999997e-05,-4.69683e-05,-2.64428e-07,-3.09184e-05,0.623975,1.05332,0.8253450000000001,-0.1,70.0669,17.4417,148.281,3102.32,2232.69,0.9577209999999999,2.29298,1.5974899999999999,0.023923,0.8623700000000001,0.42887299999999995,72.4636,83.8676,78.0455,6.59503,7.77567,7.28446,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,0.023923,0.784028,0.409288,195.729,208.312,203.705,-19.9481,-16.9963,-18.6244,-1.14315e-05,4.03015e-05,9.4434e-06,7.638999999999999,9.79087,8.80679,148.281,19046.0,14316.7,81.3674,88.4312,85.5371,93.9448,96.6886,95.4253,-999999,-999999,-999999.0,1.7922099999999999,2.93201,2.25848,11.2037,12.19,11.694,-4.1846400000000006e-05,3.1031e-05,-2.59728e-06,-3.17261e-05,4.65838e-05,1.32434e-06,11.2483,16.2097,12.6727,-3.89817e-05,2.01796e-05,-1.19204e-05,5.13184,6.48099,5.68697,-0.01496,0.054208000000000006,0.0104075,0.0,0.078343,0.0195857,-999999,-999999,-999999.0,2.80613,3.66475,3.29742,8.13134,12.6276,9.86991,-0.002193,0.045362,0.019706,3.33287e-06,9.35521e-05,3.22427e-05,4.56534,6.05962,5.41257,-0.00014052,-5.780509999999999e-06,-6.31612e-05,-999999,-999999,-999999.0,0.422151,1.61542,1.03894,8.0345e-05,0.000274769,0.000158202,2.06676,4.046530000000001,2.9899,10.6
2015-09-11 21:00:00,69,-43.2303,-15.9146,-29.2101,99.994,100.0,99.9985,7.20975,8.66967,7.78915,159.013,191.19400000000002,178.195,0.0,0.0,0.0,4.2162299999999994e-05,6.27222e-05,5.4021300000000004e-05,12.324000000000002,12.9456,12.6417,-4.6301,2.36758,-0.44242200000000004,133.734,170.695,149.767,-8.36037,-1.18125,-5.03348,18.1582,24.1434,21.4885,-999999,-999999,-999999.0,10.7679,12.0701,11.5711,-1.22642e-05,4.4472600000000005e-05,2.28208e-05,-1.52063e-05,3.00997e-05,1.191e-05,-7.30002e-05,-4.54704e-05,-5.75603e-05,0.617646,0.83314,0.69391,-0.1,0.1,-0.05,2422.07,2818.8,2707.36,0.019357,0.026357,0.022471,10.0317,17.9381,14.3796,8.18379,85.9803,43.6692,6.639139999999999,8.890039999999999,7.94555,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,5.42166,13.328,9.76947,208.61700000000002,217.141,213.144,-15.7142,-14.0647,-14.7861,6.577899999999999e-06,2.9758400000000003e-05,1.92401e-05,7.30588,11.5706,9.63899,3095.95,19084.0,15077.3,86.8583,100.0,96.7033,95.3614,96.8085,96.2882,-999999,-999999,-999999.0,0.0158,2.00597,0.5178010000000001,11.4909,12.3279,11.9478,-4.7694799999999996e-05,-4.20514e-07,-1.7048399999999998e-05,-4.2036700000000004e-05,-1.43012e-05,-3.31852e-05,15.9401,20.2955,17.9211,-5.57491e-05,-2.1746300000000002e-05,-3.98692e-05,6.61888,8.86368,7.923080000000001,-0.053333000000000005,0.05411900000000001,0.013324700000000002,4.6100900000000005,4.6100900000000005,4.6100900000000005,-999999,-999999,-999999.0,2.06505,6.869,4.9679400000000005,10.7735,12.9277,11.8451,0.010946,0.0712,0.0309285,5.188869999999999e-06,3.3692199999999996e-05,2.4375100000000003e-05,8.69693,13.9363,11.8048,-0.000103964,-5.06592e-05,-8.193540000000001e-05,-999999,-999999,-999999.0,0.059083000000000004,6.839910000000001,4.45014,-0.00019336,9.76475e-05,-7.56427e-05,1.8498900000000003,28.1171,14.424000000000001,8.7
2015-09-12 09:00:00,69,-17.3115,-16.2129,-16.8102,89.0239,97.5527,93.5488,2.28065,6.61684,4.37172,122.72399999999999,176.956,152.172,0.0,0.0,0.0,2.15708e-05,9.64414e-05,5.6524200000000003e-05,11.067,11.7001,11.3664,-8.46441,-0.45079300000000005,-3.90721,105.809,139.56,123.15100000000001,-8.054739999999999,-5.4061699999999995,-6.66407,1.8059599999999998,15.1814,8.665610000000001,-999999,-999999,-999999.0,5.43901,8.4766,6.929310000000001,-4.10849e-05,3.38648e-05,-1.59454e-06,-3.7225e-06,8.311780000000001e-05,2.4562899999999998e-05,-1.74188e-05,5.9928100000000006e-05,2.0403e-05,0.531816,1.33437,0.8913610000000001,-0.1,36.3849,9.021239999999999,167.27700000000002,2817.75,2142.92,0.44537899999999997,1.73701,1.04215,15.2523,18.5507,17.7125,83.2815,86.6627,85.071,5.82482,7.06447,6.29091,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,12.0054,15.3038,14.4655,168.982,207.238,193.304,-15.3717,-14.2319,-14.8485,-5.03715e-05,-6.3324e-06,-2.50439e-05,7.945860000000001,8.69388,8.26441,167.27700000000002,19052.3,14328.7,64.2163,97.5275,84.6531,92.0716,97.259,94.9186,-999999,-999999,-999999.0,0.413617,6.11137,2.53048,9.732669999999999,11.1683,10.475,-1.14303e-05,8.64237e-06,-1.8050999999999999e-06,-8.25534e-06,9.1769e-05,3.9552100000000004e-05,1.77268,13.9599,7.991280000000001,-3.43626e-05,2.96546e-05,-2.10554e-07,4.34163,6.619089999999999,5.2487699999999995,-0.021803,0.020888,0.00457475,3.24697,3.24697,3.24697,-999999,-999999,-999999.0,1.9548,3.34119,2.6284799999999997,7.84812,10.0613,8.66037,-0.016725,0.021066,0.00200425,-1.06701e-06,3.18409e-05,1.91491e-05,-0.345143,5.9661800000000005,3.08257,-4.0194299999999996e-05,2.8087199999999998e-05,1.25391e-06,-999999,-999999,-999999.0,-3.5640699999999996,2.54365,0.09800299999999999,-0.0005366840000000001,1.90377e-05,-0.000160799,1.74542,2.22839,1.9617099999999998,
2015-09-13 21:00:00,69,-44.7837,-21.4825,-30.3592,66.4552,90.9184,77.9611,1.9225900000000002,7.24499,4.6243300000000005,240.43599999999998,267.405,254.696,0.0,0.0,0.0,2.5013200000000003e-05,0.000111026,6.58928e-05,12.3934,12.8868,12.6414,7.83765,12.6127,9.96667,223.227,255.611,236.416,4.99388,8.10004,6.8494399999999995,11.7962,27.23,19.7872,-999999,-999999,-999999.0,0.571599,5.5983,2.69315,1.25616e-05,4.64266e-05,2.8606599999999998e-05,-4.815399999999999e-05,0.00022575700000000001,4.50805e-05,-2.73027e-05,0.000113705,2.8729000000000002e-05,1.7194900000000002,2.03893,1.89861,-0.1,55.7827,25.3892,324.824,3050.37,1664.78,1.45995,5.97717,3.7786199999999996,28.5407,29.0494,28.9222,7.6223399999999994,76.8239,47.4669,7.353289999999999,9.457130000000001,8.733460000000001,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,25.7594,25.7594,25.7594,262.52099999999996,284.497,271.592,-21.1086,-17.5962,-18.9236,3.0751100000000004e-05,5.81451e-05,4.44805e-05,7.14779,9.9431,8.48974,324.948,18987.0,6053.38,74.0681,90.0875,82.3264,88.0081,89.8939,88.816,-999999,-999999,-999999.0,1.52451,4.24982,2.83222,10.5798,10.9436,10.7428,-4.91313e-05,2.1367600000000002e-05,-7.87283e-06,-2.3552199999999998e-05,0.00011044299999999999,1.3702999999999999e-05,-2.95286,3.54414,0.36284299999999997,-9.55579e-05,-1.13654e-05,-3.64794e-05,3.47997,5.893330000000001,4.95484,-0.051276,0.03506,-0.011014,2.78124,3.28995,3.16277,-999999,-999999,-999999.0,3.2271799999999997,4.95156,4.29392,8.0073,12.6256,10.494000000000002,0.003117,0.057305999999999996,0.02118,-4.9911300000000004e-05,3.7505e-06,-1.5026099999999998e-05,11.4207,26.9983,19.5668,-3.10532e-05,0.00011696700000000001,4.3755100000000004e-05,-999999,-999999,-999999.0,-0.084727,2.50908,1.4617,-0.00133014,0.000296824,-0.000257598,3.0493099999999997,26.9187,11.4356,11.3
2015-09-14 09:00:00,69,-32.5383,-19.753,-24.4594,65.2743,83.18799999999999,76.1987,-2.09288,6.95555,2.82674,237.22299999999998,264.295,251.132,0.0,0.0,0.0,8.772910000000001e-06,0.000166141,8.5231e-05,11.5482,12.2814,12.0017,8.57424,10.7664,9.73512,214.79,312.724,246.34,2.2661,4.83251,3.5823400000000003,17.5363,26.1618,22.1967,-999999,-999999,-999999.0,1.0756299999999999,6.14724,3.35615,-6.505979999999999e-07,9.30559e-05,4.05704e-05,5.1836e-06,7.91017e-05,4.4143199999999994e-05,-3.62401e-05,4.52392e-05,3.7054e-06,0.385454,1.6645299999999998,0.974211,-0.1,-0.1,-0.1,2187.31,3045.98,2735.93,2.77029,6.29162,4.09218,12.6054,13.5154,12.833,31.8316,84.5831,62.6354,7.410139999999999,10.1168,9.13344,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,12.6054,13.5154,12.833,250.965,268.49,258.31,-18.6733,-17.57,-18.1078,-2.6175999999999997e-06,6.63536e-05,3.80159e-05,3.0847,8.46953,5.3118099999999995,19044.8,19052.4,19049.7,60.3233,88.15299999999999,78.3356,90.1719,98.2111,94.4839,-999999,-999999,-999999.0,1.90156,7.177989999999999,3.6882599999999996,10.6168,11.1969,11.0275,-7.13941e-05,7.681489999999999e-06,-1.44815e-05,-0.000102619,4.29216e-05,-1.9916199999999997e-05,0.689332,7.4707,4.37822,-0.00016445,7.96642e-06,-5.50518e-05,3.61156,6.49425,5.04126,-0.026631000000000002,0.108302,0.018452200000000002,0.0,0.0,0.0,-999999,-999999,-999999.0,4.551819999999999,7.0255399999999995,6.2274199999999995,9.1016,11.355,10.4527,-0.029361,0.012901,-0.010101299999999999,-6.6379e-05,3.1436700000000003e-05,-2.3621599999999998e-05,17.3508,26.1528,21.5672,-5.91991e-05,9.08114e-05,2.7326999999999998e-05,-999999,-999999,-999999.0,-0.407098,5.12397,2.53916,-0.000501253,-2.90452e-05,-0.000275179,1.9711,13.865,6.35154,
2015-09-14 21:00:00,69,-33.0823,-19.8867,-24.3636,35.3262,79.5967,51.2102,-5.76325,-0.667406,-3.72355,269.949,289.566,277.883,0.0,0.0,0.0,2.5173e-05,9.395450000000001e-05,6.69002e-05,10.7421,12.6294,11.4558,8.54347,13.5432,11.3212,274.79,332.055,312.721,2.29795,7.9654,4.42783,26.6639,28.4835,27.3661,-999999,-999999,-999999.0,-3.7496099999999997,0.011304,-1.50263,4.55451e-06,2.0791999999999997e-05,1.47609e-05,-0.00010108,0.000169829,4.6613299999999996e-05,-4.14221e-05,1.41475e-05,-1.1666e-05,1.03925,4.33142,2.52853,-0.1,-0.1,-0.1,3434.18,4890.84,4268.53,3.45114,14.4347,10.1707,9.536589999999999,9.536589999999999,9.536589999999999,23.6979,70.5798,55.7515,7.890610000000001,10.4728,8.96393,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,9.536589999999999,9.536589999999999,9.536589999999999,254.611,270.263,264.654,-17.4242,-15.7494,-16.6933,-0.000154759,0.000126006,-6.43757e-05,3.83543,7.993310000000001,6.3267,19036.3,19064.0,19048.9,35.4004,74.1837,49.8119,74.9257,94.0864,85.1515,-999999,-999999,-999999.0,4.32875,14.2116,10.2129,6.63105,11.5901,8.92724,-4.229770000000001e-05,6.0612099999999995e-06,-1.91652e-05,-2.51279e-05,8.3833e-05,3.15868e-05,-0.122423,7.229019999999999,2.55134,-6.30897e-05,1.5067e-06,-3.3926e-05,-6.20226,7.0217,-1.20678,-0.031465,0.053538999999999996,0.0067705,0.0,0.0,0.0,-999999,-999999,-999999.0,5.30184,6.92772,6.38709,8.60052,13.6038,11.5123,-0.05658099999999999,-0.0077469999999999995,-0.035933,-2.4397399999999998e-05,9.164870000000001e-05,4.32528e-05,26.2639,28.3279,27.0829,-0.00011030700000000001,2.3666900000000002e-05,-5.49188e-05,-999999,-999999,-999999.0,-7.76589,2.59897,-3.8258300000000003,-0.00105267,0.000582581,-0.000291352,4.13738,16.0636,7.670319999999999,5.8
2015-09-15 21:00:00,69,-38.6785,-26.7208,-34.3776,77.734,81.2624,80.3325,0.100993,1.10004,0.702747,287.026,307.448,295.954,0.0,0.0,0.0,3.07614e-05,7.12175e-05,4.44497e-05,10.2477,10.9556,10.7061,2.9869,5.83699,3.82029,90.9334,104.79799999999999,97.9377,-7.22986,-4.163959999999999,-5.5734699999999995,13.1674,17.5968,14.6662,-999999,-999999,-999999.0,-2.593,-1.03675,-1.84379,-2.0058399999999998e-05,2.94675e-05,4.9263e-06,-0.000118148,3.99645e-05,-3.85152e-05,-2.28592e-05,5.8348599999999996e-06,-1.1673199999999999e-05,1.0945799999999999,1.39385,1.22563,-0.1,-0.1,-0.1,2645.83,3364.44,2961.21,3.11082,3.72519,3.2763299999999997,4.1432,4.1432,4.1432,11.6092,36.8776,19.944000000000003,8.43563,9.156789999999999,8.842319999999999,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,4.1432,4.1432,4.1432,266.461,274.41700000000003,270.068,-15.5521,-15.229000000000001,-15.3906,-0.00020953,-4.7392700000000005e-05,-0.000102649,4.30681,7.275930000000001,5.637490000000001,19024.3,19048.7,19035.5,75.1788,86.7757,82.941,91.6598,93.5445,92.7071,-999999,-999999,-999999.0,2.16316,4.19449,2.82107,9.09682,9.71841,9.48048,-4.80629e-06,1.53808e-05,7.872360000000002e-06,-6.856600000000001e-05,4.850860000000001e-07,-3.34821e-05,-1.01404,0.865417,-0.045289499999999996,-1.92518e-05,3.0757600000000005e-05,2.9460500000000004e-06,4.71044,6.0202,5.565980000000001,-0.016116,0.011359000000000001,-0.00040300000000000004,0.0,0.0,0.0,-999999,-999999,-999999.0,7.04489,8.31316,7.67675,3.4001,6.38702,4.27254,-0.02756,0.013994999999999999,-0.00703975,-4.61874e-05,-5.34977e-06,-2.1809e-05,13.1283,17.5765,14.6387,-1.70262e-05,2.38088e-05,1.01358e-05,-999999,-999999,-999999.0,4.11867,5.75899,4.85568,-0.000254557,0.000730187,0.00023548299999999998,11.4618,23.4495,18.987000000000002,3.2
2015-09-16 09:00:00,69,-37.2223,-35.0826,-36.3521,58.7176,92.1786,77.03699999999999,1.6789900000000002,4.46174,3.09793,177.918,215.295,195.335,0.0,0.0,0.0,6.769099999999999e-06,2.4936599999999998e-05,1.5325799999999998e-05,10.1066,11.4735,10.5918,-0.22024200000000002,4.80936,1.9889,102.81200000000001,122.934,112.404,-7.73088,-6.88795,-7.4299800000000005,16.7499,18.3866,17.5244,-999999,-999999,-999999.0,6.05957,6.79375,6.4589300000000005,-1.49815e-05,1.69975e-05,-3.21399e-06,-0.00011498899999999999,4.5355e-06,-7.74829e-05,-2.99702e-05,-1.57853e-05,-2.5379699999999997e-05,0.17288199999999998,2.22392,1.00175,-0.1,-0.1,-0.1,2102.79,2630.65,2368.08,1.33334,7.74095,4.0981,1.58876,1.69215,1.61507,13.4565,17.3699,15.0519,9.5765,10.7855,10.1168,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,1.58876,1.69215,1.61507,255.69400000000002,269.285,263.606,-15.7808,-15.2761,-15.5172,-0.000171278,-1.92294e-05,-0.000105614,7.5715699999999995,8.561960000000001,8.11978,19029.9,19037.4,19032.8,81.1699,87.564,84.7942,86.7028,99.5211,94.2555,-999999,-999999,-999999.0,2.01483,3.13877,2.51753,9.2496,9.93994,9.59004,-2.6970299999999997e-06,8.06815e-06,2.27815e-06,-9.51569e-06,5.1638e-06,-3.7822199999999997e-06,0.22954899999999998,4.13905,1.89697,-1.62148e-05,2.3049699999999997e-05,5.492130000000001e-06,1.9392200000000002,9.45214,6.018680000000001,-0.016723,0.006793,-0.00711225,0.0,0.0,0.0,-999999,-999999,-999999.0,7.8516,9.76423,8.86867,6.0635699999999995,8.32376,7.000489999999999,0.005444,0.021835,0.013044799999999999,6.26956e-06,3.49438e-05,2.15975e-05,16.2305,18.3852,17.3542,-6.47237e-05,-2.20548e-05,-4.69772e-05,-999999,-999999,-999999.0,5.43773,7.43544,6.35115,-3.1640599999999997e-05,0.0007444039999999999,0.000477602,19.3017,21.9462,20.8349,
2015-09-16 21:00:00,69,-33.6766,-28.9466,-31.5007,50.3579,81.7901,66.5135,3.3372800000000002,5.45446,4.43676,179.584,226.878,204.514,0.0,0.0,0.0,4.42063e-06,3.47622e-05,1.88779e-05,9.68625,11.5659,10.824000000000002,-0.061753999999999996,5.35564,3.09118,117.76299999999999,163.553,142.852,-6.33962,-1.38725,-3.63974,12.2367,14.7036,13.6793,-999999,-999999,-999999.0,5.0155400000000006,8.51308,7.02728,-2.8661e-05,1.10697e-05,-6.43972e-06,-0.00024291799999999998,1.99703e-05,-0.000104436,-3.42708e-05,-2.89601e-06,-1.86824e-05,0.165347,2.65047,1.5550899999999999,-0.1,-0.1,-0.1,2275.9,3133.4,2593.13,3.0707299999999997,9.846219999999999,6.27844,0.0,0.038294,0.00957375,18.8141,32.4612,24.6565,9.19538,10.8618,9.83259,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,0.0,0.038294,0.00957375,250.683,256.892,252.61700000000002,-16.1967,-14.9784,-15.5124,-0.000207718,-9.854e-06,-7.90222e-05,4.89957,7.16437,6.04208,19024.1,19048.7,19035.9,74.6424,85.9605,81.3553,84.2281,99.5446,90.8601,-999999,-999999,-999999.0,2.28594,4.30385,3.09306,8.915389999999999,9.5209,9.2689,-7.36027e-07,6.701219999999999e-06,2.76511e-06,-4.03099e-06,2.94713e-05,9.48348e-06,3.27297,4.67548,4.0614099999999995,-4.368500000000001e-06,3.21706e-05,9.20482e-06,-0.650841,7.79105,3.55415,-0.036992000000000004,-0.008753,-0.0223825,0.0,0.0,0.0,-999999,-999999,-999999.0,7.454160000000001,8.44927,7.88085,7.33747,8.5133,8.10167,0.0075439999999999995,0.040904,0.0206963,1.9371300000000002e-05,3.23673e-05,2.81659e-05,11.5478,14.0563,13.0487,-6.45105e-05,-3.52633e-05,-4.68483e-05,-999999,-999999,-999999.0,4.09938,5.73815,4.78779,-0.00012203700000000001,0.00154127,0.000631523,12.7499,18.6982,15.9883,9.5
2015-09-17 21:00:00,69,-35.4942,-33.3125,-34.5725,84.2776,96.1543,91.2776,2.78835,5.8082199999999995,4.23461,232.81599999999997,236.835,235.21099999999998,0.0,0.0,0.0,8.01878e-06,1.97345e-05,1.27516e-05,10.2214,11.032,10.6514,9.67537,11.2671,10.4096,159.42600000000002,170.199,163.165,-1.51197,-1.00335,-1.2024700000000001,13.4437,14.0702,13.7518,-999999,-999999,-999999.0,7.0608,7.363110000000001,7.2187399999999995,-9.898189999999999e-06,1.39354e-05,4.78044e-06,-3.77917e-05,-5.8501999999999995e-06,-1.8391700000000002e-05,-2.20445e-05,-1.27479e-05,-1.5851099999999998e-05,0.170491,0.528651,0.40047,-0.1,-0.1,-0.1,1042.75,1452.99,1294.22,0.697616,2.67193,1.49274,0.825449,1.1421700000000001,1.0488600000000001,19.0019,22.7909,20.5043,11.1174,11.9788,11.5362,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,0.825449,1.1421700000000001,1.0488600000000001,243.257,245.011,244.088,-17.3061,-16.8688,-17.113,-0.000156522,-3.5499999999999996e-05,-6.952609999999999e-05,2.97831,5.89425,4.4152,19005.2,19038.3,19021.6,51.5268,74.1555,63.9938,97.2147,99.54299999999999,98.0382,-999999,-999999,-999999.0,4.45254,9.69028,6.72191,10.0509,10.5033,10.2509,-7.45979e-07,5.44212e-06,3.42305e-06,-1.33051e-05,-2.91652e-07,-7.50523e-06,5.75624,6.1771199999999995,6.00861,-8.49331e-06,1.52045e-05,-1.35739e-06,9.30684,10.6822,10.0435,-0.005637,0.005437,-0.0005175,0.0,0.0,0.0,-999999,-999999,-999999.0,9.54544,10.7704,10.0796,12.1442,13.4597,12.6718,0.0014089999999999999,0.034107,0.015296700000000002,1.00376e-06,1.2456300000000001e-05,8.34585e-06,12.0057,12.6417,12.3688,-3.0784e-05,-1.4588199999999999e-05,-2.4196900000000002e-05,-999999,-999999,-999999.0,1.08009,5.0929,3.35764,3.0015799999999998e-05,0.000242508,0.000116056,16.4437,18.1881,17.4595,10.8
2015-09-18 09:00:00,69,-36.7743,-21.8827,-29.5738,38.0328,92.5604,61.493,-2.5779900000000002,1.26999,-0.217205,243.28400000000002,275.02099999999996,258.921,0.0,0.0,0.0,3.7554e-05,5.4533699999999996e-05,4.40796e-05,11.8986,12.6682,12.2171,8.48058,14.2427,12.5038,254.826,290.92,270.499,4.68288,6.743989999999999,6.10324,22.4931,25.0654,23.7143,-999999,-999999,-999999.0,-0.7450760000000001,7.1684600000000005,2.97167,1.75415e-05,3.18458e-05,2.18432e-05,-3.5043e-06,0.000347307,0.000145043,-3.07639e-05,-1.37393e-05,-2.15556e-05,0.557368,4.7733,3.27142,-0.1,37.4771,9.29429,1968.91,5723.01,3213.75,1.2509700000000001,13.5952,7.88351,1.3194299999999999,1.3194299999999999,1.3194299999999999,16.837,71.7179,40.3408,8.214369999999999,10.4394,9.26901,-999999,-999999,-999999.0,-0.1,-0.1,-0.1,1.3194299999999999,1.3194299999999999,1.3194299999999999,246.803,258.496,250.47,-18.0922,-17.2992,-17.8556,6.9463e-06,9.444879999999999e-05,3.53747e-05,4.852040000000001,7.219930000000001,6.2685699999999995,2608.69,18994.4,14889.0,39.965,87.1717,66.7777,73.0128,97.1145,81.3135,-999999,-999999,-999999.0,2.06588,12.5465,6.3952800000000005,7.81502,11.5541,8.94565,-2.21233e-05,-4.8778399999999995e-06,-1.57841e-05,-7.853610000000001e-06,4.3013e-05,1.5024300000000001e-05,4.99886,9.15663,7.83778,-4.0899299999999997e-05,-3.3523200000000005e-05,-3.76272e-05,-4.29855,9.1884,1.3855,0.017301,0.043449,0.028203500000000003,0.0,0.0,0.0,-999999,-999999,-999999.0,5.52018,8.713410000000001,7.03545,8.51324,15.945,13.0795,-0.043712,-0.005951,-0.0224905,2.2910300000000003e-05,5.6752299999999995e-05,3.65799e-05,20.7797,24.5618,22.2942,-7.04916e-05,-4.3259799999999995e-05,-5.8135600000000006e-05,-999999,-999999,-999999.0,-7.0263100000000005,6.32901,0.640176,-0.00191122,2.36195e-05,-0.000766522,3.9236199999999997,19.4751,11.7181,
